"","variable","value","p","Outcome"
"77","ANX",0.0113096855495282,0.313994974395898,"v_extra_FMIN"
"78","ANX",0.0242995148482114,0.0555322309736557,"v_extra_IFOFL"
"79","ANX",0.00862620089752221,0.58963542204095,"v_extra_IFOFR"
"80","ANX",0.00584507988130581,0.488275327298796,"v_extra_ILFL"
"81","ANX",0.00645471253804797,0.661683957068173,"v_extra_ILFR"
"82","ANX",-0.00564093900234606,0.262704324975832,"v_extra_SLFL"
"83","ANX",0.032822909964128,0.0997827188081372,"v_extra_SLFR"
"84","ANX",0.00277385413150698,0.557745124779958,"v_extra_UFL"
"85","ANX",0.016999356602976,0.269174302881858,"v_extra_UFR"
"86","ANX",-0.00013208054136648,0.986922345203461,"v_extra_SLFTL"
"87","ANX",-0.00575170410043778,0.68401153262593,"v_extra_SLTFR"
"88","ANX",-0.00727747173427735,0.183057818986469,"v_extra_Middlecerebellarpeduncle"
"89","ANX",0.0210916593675806,0.158436131045378,"v_extra_Pontine"
"90","ANX",0.00368293060863088,0.807241094794793,"v_extra_GenuCC"
"91","ANX",0.00887286096287064,0.281310929760477,"v_extra_BodyCC"
"92","ANX",0.0187619506883148,0.332370023573043,"v_extra_SpleniumCC"
"93","ANX",-0.00923197155206128,0.309254185946864,"v_extra_Fornix"
"94","ANX",0.0115043832409166,0.382060842080449,"v_extra_CorticospinaltractR"
"95","ANX",0.0294930924150527,0.130892481266759,"v_extra_CorticospinaltractL"
"96","ANX",0.00548242072004555,0.500361230058147,"v_extra_MediallemniscusR"
"97","ANX",0.012567149052015,0.522764829107483,"v_extra_MediallemniscusL"
"98","ANX",0.00242214075008352,0.907097990281504,"v_extra_InferiorcerebellarpeduncleR"
"99","ANX",0.0100320759326123,0.628615596782303,"v_extra_InferiorcerebellarpeduncleL"
"100","ANX",-0.00117797701865461,0.874050738196748,"v_extra_SuperiorcerebellarpeduncleR"
"101","ANX",-0.0242145132424471,0.194681508584492,"v_extra_SuperiorcerebellarpeduncleL"
"102","ANX",0.0396351380007725,0.0369706370399906,"v_extra_CerebralpeduncleR"
"103","ANX",-0.00583183503579987,0.669787491153186,"v_extra_CerebralpeduncleL"
"104","ANX",0.00613331059631412,0.299344533722749,"v_extra_AnteriorlimbofinternalcapsuleR"
"105","ANX",0.00575393323156073,0.776723727560376,"v_extra_AnteriorlimbofinternalcapsuleL"
"106","ANX",-0.00124439763959993,0.872945363428518,"v_extra_.PosteriorlimbofinternalcapsuleR"
"107","ANX",-0.0160781319012627,0.251720175396512,"v_extra_PosteriorlimbofinternalcapsuleL"
"108","ANX",0.00911049935196597,0.0581841370365181,"v_extra_RetrolenticularpartofinternalcapsuleR"
"109","ANX",-0.0371124060708696,0.0535688638281299,"v_extra_RetrolenticularpartofinternalcapsuleL"
"110","ANX",0.0125278622658383,0.323006483121239,"v_extra_AnteriorcoronaradiataR"
