"","variable","value","p","Outcome"
"178","ANX",-0.00126074208986445,0.798643623208459,"BRIA.BRIA.v_csf_AnteriorlimbofinternalcapsuleL"
"179","ANX",-0.000861840794206011,0.861468754842157,"BRIA.BRIA.v_csf_.PosteriorlimbofinternalcapsuleR"
"180","ANX",-0.00201344866085458,0.683625463742257,"BRIA.BRIA.v_csf_PosteriorlimbofinternalcapsuleL"
"181","ANX",-0.00185551102540647,0.706748655846449,"BRIA.BRIA.v_csf_RetrolenticularpartofinternalcapsuleR"
"182","ANX",-0.00135925409644065,0.786969891303236,"BRIA.BRIA.v_csf_RetrolenticularpartofinternalcapsuleL"
"183","ANX",-0.000972600580269964,0.84585558889505,"BRIA.BRIA.v_csf_AnteriorcoronaradiataR"
"184","ANX",-0.00110799197885987,0.82409795183572,"BRIA.BRIA.v_csf_AnteriorcoronaradiataL"
"185","ANX",-0.00101941361847437,0.840566184427475,"BRIA.BRIA.v_csf_SuperiorcoronaradiataR"
"186","ANX",-0.00150935113364868,0.766592692709774,"BRIA.BRIA.v_csf_SuperiorcoronaradiataL"
"187","ANX",-0.00135910628353848,0.763381813270272,"BRIA.BRIA.v_csf_PosteriorcoronaradiataR"
"188","ANX",-0.00103907884030441,0.822286959329605,"BRIA.BRIA.v_csf_PosteriorcoronaradiataL"
"189","ANX",-0.00221068030611393,0.624102943938083,"BRIA.BRIA.v_csf_PosteriorthalamicradiationR"
"190","ANX",-0.00230581503132607,0.617970365879372,"BRIA.BRIA.v_csf_PosteriorthalamicradiationL"
"191","ANX",-0.00197840480579643,0.672538304079733,"BRIA.BRIA.v_csf_SagittalstratumR"
"192","ANX",-0.00177463627730693,0.717666041584943,"BRIA.BRIA.v_csf_SagittalstratumL"
"193","ANX",-0.00162438957533051,0.753947854336199,"BRIA.BRIA.v_csf_ExternalcapsuleR"
"194","ANX",-0.00205980112365266,0.693204663687235,"BRIA.BRIA.v_csf_ExternalcapsuleL"
"195","ANX",-0.00165647116802073,0.745659562278393,"BRIA.BRIA.v_csf_CingulumcingulategyrusR"
"196","ANX",-0.00251437452850235,0.621942570382628,"BRIA.BRIA.v_csf_CingulumcingulategyrusL"
"197","ANX",-0.00264798642468037,0.612871854945568,"BRIA.BRIA.v_csf_CingulumhippocampusR"
"198","ANX",-0.0031152544282434,0.548464252672105,"BRIA.BRIA.v_csf_CingulumhippocampusL"
"199","ANX",-0.00105107963120353,0.810298380620505,"BRIA.BRIA.v_csf_Fornix_StriaterminalisR"
"200","ANX",-0.00187292975657929,0.689754200881424,"BRIA.BRIA.v_csf_Fornix_StriaterminalisL"
"201","ANX",-0.0023626495421623,0.637070206412027,"BRIA.BRIA.v_csf_SuperiorlongitudinalfasciculusR"
"202","ANX",-0.00154959911382163,0.760327169664599,"BRIA.BRIA.v_csf_SuperiorlongitudinalfasciculusL"
"203","ANX",-0.000478920973582292,0.925062128785264,"BRIA.BRIA.v_csf_SuperiorfrontooccipitalfasciculusR"
"204","ANX",-0.00279152218940673,0.579759878610753,"BRIA.BRIA.v_csf_SuperiorfrontooccipitalfasciculusL"
"205","ANX",-0.00249818691820943,0.637932765860906,"BRIA.BRIA.v_csf_UncinatefasciculusR"
"206","ANX",-0.00134920834937263,0.799076703825332,"BRIA.BRIA.v_csf_UncinatefasciculusL"
"207","ANX",0.000675709797798846,0.83245291251509,"BRIA.BRIA.v_csf_TapetumR"
"208","ANX",0.000541536550613632,0.87759233490597,"BRIA.BRIA.v_csf_TapetumL"
"209","ANX",-0.00189151844367411,0.700238145574909,"BRIA.BRIA.v_csf_Mean"
"210","ANX",-0.00131475568391979,0.734307889425785,"BRIA.BRIA.v_csf_SD"
"211","ANX",-0.00289966399469247,0.541744698027365,"BRIA.BRIA.v_csf_CINGL"
"212","ANX",-0.00194197197398413,0.678625038464458,"BRIA.BRIA.v_csf_CINGR"
"213","ANX",-3.44990591221243e-05,0.945911581321514,"BRIA.BRIA.micro_Rd_ATRL"
"214","ANX",-8.98093177893013e-05,0.848195738847658,"BRIA.BRIA.micro_Rd_ATRR"
"215","ANX",3.73212667885169e-05,0.940920573984413,"BRIA.BRIA.micro_Rd_CSTL"
"216","ANX",-4.70897838186684e-05,0.926175571767159,"BRIA.BRIA.micro_Rd_CSTR"
"217","ANX",-5.81736106576883e-05,0.927931594073871,"BRIA.BRIA.micro_Rd_CGL"
