"","variable","value","p","Outcome"
"97","ANX",0.00210675148085284,0.310415216356656,"v_extra_MediallemniscusL"
"98","ANX",0.000425927449295952,0.835720782580109,"v_extra_InferiorcerebellarpeduncleR"
"99","ANX",0.0014481612729951,0.482753898811473,"v_extra_InferiorcerebellarpeduncleL"
"100","ANX",0.00399190392433796,0.0868629685576772,"v_extra_SuperiorcerebellarpeduncleR"
"101","ANX",-8.28886327705347e-05,0.969974029370977,"v_extra_SuperiorcerebellarpeduncleL"
"102","ANX",0.00703899963359337,0.0235408836665701,"v_extra_CerebralpeduncleR"
"103","ANX",0.00366092685582764,0.293800027279957,"v_extra_CerebralpeduncleL"
"104","ANX",0.00319189777283412,0.111517658034462,"v_extra_AnteriorlimbofinternalcapsuleR"
"105","ANX",0.00157741978733968,0.481066576760589,"v_extra_AnteriorlimbofinternalcapsuleL"
"106","ANX",0.00281660694723323,0.19181705840256,"v_extra_.PosteriorlimbofinternalcapsuleR"
"107","ANX",0.00186730881912426,0.474951360576058,"v_extra_PosteriorlimbofinternalcapsuleL"
"108","ANX",0.00359146880579673,0.0280071847179078,"v_extra_RetrolenticularpartofinternalcapsuleR"
"109","ANX",0.00081176525268839,0.642697695193917,"v_extra_RetrolenticularpartofinternalcapsuleL"
"110","ANX",0.00318518567203295,0.0585432824688704,"v_extra_AnteriorcoronaradiataR"
"111","ANX",0.0028723067130863,0.115767340181475,"v_extra_AnteriorcoronaradiataL"
"112","ANX",0.00323476097281418,0.0739111748239303,"v_extra_SuperiorcoronaradiataR"
"113","ANX",0.00266191711929409,0.152871141028658,"v_extra_SuperiorcoronaradiataL"
"114","ANX",0.00200610299018576,0.214720345577892,"v_extra_PosteriorcoronaradiataR"
"115","ANX",0.00203236318781677,0.206594465879441,"v_extra_PosteriorcoronaradiataL"
"116","ANX",0.00113003705971766,0.491088844186965,"v_extra_PosteriorthalamicradiationR"
"117","ANX",0.00176250659603702,0.282231845555058,"v_extra_PosteriorthalamicradiationL"
"118","ANX",0.00187300224345431,0.256111163053617,"v_extra_SagittalstratumR"
"119","ANX",0.00218491401747421,0.178079893208943,"v_extra_SagittalstratumL"
"120","ANX",0.00255922748717788,0.0349457572609409,"v_extra_ExternalcapsuleR"
"121","ANX",0.00101200705985195,0.421196549192481,"v_extra_ExternalcapsuleL"
"122","ANX",0.00259945121488664,0.163975661320625,"v_extra_CingulumcingulategyrusR"
"123","ANX",0.0027283769441024,0.180413377991763,"v_extra_CingulumcingulategyrusL"
"124","ANX",0.0011868031950227,0.451465030701003,"v_extra_CingulumhippocampusR"
"125","ANX",-0.00054789899144827,0.722558380335663,"v_extra_CingulumhippocampusL"
"126","ANX",0.00217471433944571,0.214598151553508,"v_extra_Fornix_StriaterminalisR"
"127","ANX",0.00164317422386644,0.400498353427671,"v_extra_Fornix_StriaterminalisL"
"128","ANX",0.00227064456163191,0.235033428936398,"v_extra_SuperiorlongitudinalfasciculusR"
"129","ANX",0.00152411376579638,0.432331752985946,"v_extra_SuperiorlongitudinalfasciculusL"
"130","ANX",0.00234469684668057,0.339866737779762,"v_extra_SuperiorfrontooccipitalfasciculusR"
"131","ANX",0.000833709790280495,0.80380149596575,"v_extra_SuperiorfrontooccipitalfasciculusL"
"132","ANX",0.00178132443070874,0.329502703896572,"v_extra_UncinatefasciculusR"
"133","ANX",-0.0024506935784592,0.192515383617155,"v_extra_UncinatefasciculusL"
"134","ANX",0.00355546129979491,0.148332213443589,"v_extra_TapetumR"
"135","ANX",0.00252502242632381,0.385515588127942,"v_extra_TapetumL"
"136","ANX",0.00181255838116642,0.146409299282684,"v_extra_Mean"
"137","ANX",-0.000750987271485236,0.529776578969741,"v_extra_CINGL"
"138","ANX",0.00134792731802047,0.268716469533451,"v_extra_CINGR"
"139","ANX",0.0016754976409,0.393860059850359,"v_csf_ATRL"
"140","ANX",0.000660884196988066,0.724440002376949,"v_csf_ATRR"
"141","ANX",0.000476393871012984,0.772466135532029,"v_csf_CSTL"
"142","ANX",-0.00165238470126798,0.309949126172658,"v_csf_CSTR"
"143","ANX",-0.000255409855358563,0.905787240988933,"v_csf_CGL"
"144","ANX",-0.00172536564558309,0.453524400603818,"v_csf_CGR"
"145","ANX",0.000828806335329228,0.725830397114343,"v_csf_FMAJ"
"146","ANX",0.00287001169128392,0.274328846858162,"v_csf_FMIN"
"147","ANX",0.000763846233112585,0.750546222319097,"v_csf_IFOFL"
"148","ANX",-0.00057262583795912,0.812967643907644,"v_csf_IFOFR"
"149","ANX",0.000476906673791671,0.843982363994861,"v_csf_ILFL"
"150","ANX",-0.00208386456853826,0.41005631781918,"v_csf_ILFR"
"151","ANX",-0.000410221037117038,0.867086823703632,"v_csf_SLFL"
"152","ANX",-0.00185255843329737,0.439229518796466,"v_csf_SLFR"
"153","ANX",0.00108836728214177,0.693909233135144,"v_csf_UFL"
"154","ANX",-0.00322963149853713,0.204510313125326,"v_csf_UFR"
"155","ANX",0.000272635425890607,0.917046993610622,"v_csf_SLFTL"
"156","ANX",-0.00114308392201132,0.691906889821158,"v_csf_SLTFR"
"157","ANX",0.0029297689111092,0.208456304556345,"v_csf_Middlecerebellarpeduncle"
"158","ANX",-0.00888548568349534,0.142145175481523,"v_csf_Pontine"
"159","ANX",0.00416771103038317,0.290287810966414,"v_csf_GenuCC"
"160","ANX",0.00493101149736949,0.156938294351599,"v_csf_BodyCC"
"161","ANX",0.0028336502909249,0.326619489298273,"v_csf_SpleniumCC"
"162","ANX",0.00351101179323852,0.221669841728546,"v_csf_Fornix"
"163","ANX",-0.00904768690346927,0.102444561163972,"v_csf_CorticospinaltractR"
"164","ANX",-0.00493103452275116,0.329730213989552,"v_csf_CorticospinaltractL"
"165","ANX",-0.00338232283698438,0.506221727969523,"v_csf_MediallemniscusR"
"166","ANX",-0.00395451855065472,0.438996377007846,"v_csf_MediallemniscusL"
"167","ANX",0.00154126318598098,0.719048896143252,"v_csf_InferiorcerebellarpeduncleR"
"168","ANX",0.00228053945110188,0.5944484571656,"v_csf_InferiorcerebellarpeduncleL"
"169","ANX",0.0023200577007373,0.448812640058545,"v_csf_SuperiorcerebellarpeduncleR"
"170","ANX",0.00550320261316397,0.0608677257610411,"v_csf_SuperiorcerebellarpeduncleL"
"171","ANX",-0.00360431545602489,0.208696067328912,"v_csf_CerebralpeduncleR"
"172","ANX",0.000948643994574796,0.726958063108801,"v_csf_CerebralpeduncleL"
"173","ANX",-0.00199168310026528,0.608776354368001,"v_csf_AnteriorlimbofinternalcapsuleR"
"174","ANX",0.0011344355444684,0.769052455506409,"v_csf_AnteriorlimbofinternalcapsuleL"
"175","ANX",-0.00116260449687892,0.602832782944902,"v_csf_.PosteriorlimbofinternalcapsuleR"
"176","ANX",0.00192203192430513,0.432182864894861,"v_csf_PosteriorlimbofinternalcapsuleL"
"177","ANX",-0.000884481046929182,0.749702004699872,"v_csf_RetrolenticularpartofinternalcapsuleR"
"178","ANX",0.00267892957797342,0.362620222139593,"v_csf_RetrolenticularpartofinternalcapsuleL"
"179","ANX",0.00266559694493562,0.34282936807831,"v_csf_AnteriorcoronaradiataR"
"180","ANX",0.00330733100053852,0.232605419155545,"v_csf_AnteriorcoronaradiataL"
"181","ANX",0.000679098586643863,0.755654611704987,"v_csf_SuperiorcoronaradiataR"
"182","ANX",0.00228963869391922,0.352753725982834,"v_csf_SuperiorcoronaradiataL"
"183","ANX",0.0012214701646244,0.732529089998968,"v_csf_PosteriorcoronaradiataR"
"184","ANX",0.0016970923180291,0.633334950671037,"v_csf_PosteriorcoronaradiataL"
"185","ANX",0.00201329765616667,0.502664217994074,"v_csf_PosteriorthalamicradiationR"
"186","ANX",0.00414154498092,0.216024232454258,"v_csf_PosteriorthalamicradiationL"
"187","ANX",0.000848446916919087,0.789987566843974,"v_csf_SagittalstratumR"
"188","ANX",-3.52667451058136e-05,0.991976955895508,"v_csf_SagittalstratumL"
"189","ANX",-0.00353942349542414,0.354653322650702,"v_csf_ExternalcapsuleR"
"190","ANX",0.00200175624418976,0.618124097084548,"v_csf_ExternalcapsuleL"
"191","ANX",-0.00241324468711492,0.334852414805355,"v_csf_CingulumcingulategyrusR"
"192","ANX",-0.00294792498546458,0.236628329720251,"v_csf_CingulumcingulategyrusL"
"193","ANX",0.000801056271889946,0.814097189484515,"v_csf_CingulumhippocampusR"
"194","ANX",0.00365391903637514,0.232863500398616,"v_csf_CingulumhippocampusL"
"195","ANX",0.00228921379458274,0.489065488577092,"v_csf_Fornix_StriaterminalisR"
"196","ANX",-0.000567676454550318,0.858404887342248,"v_csf_Fornix_StriaterminalisL"
"197","ANX",-0.00125410276583221,0.597756375926817,"v_csf_SuperiorlongitudinalfasciculusR"
"198","ANX",0.00169383926152827,0.485849159310201,"v_csf_SuperiorlongitudinalfasciculusL"
"199","ANX",0.00270385964314922,0.454843802390047,"v_csf_SuperiorfrontooccipitalfasciculusR"
"200","ANX",0.00321603284016413,0.565183502579545,"v_csf_SuperiorfrontooccipitalfasciculusL"
"201","ANX",-0.00390451972279882,0.262534703681242,"v_csf_UncinatefasciculusR"
"202","ANX",0.00554153420738953,0.119256956053804,"v_csf_UncinatefasciculusL"
"203","ANX",0.0025477452345841,0.685776547468534,"v_csf_TapetumR"
"204","ANX",0.00274136059862422,0.727339186493732,"v_csf_TapetumL"
"205","ANX",0.000273638314096437,0.878551985280037,"v_csf_Mean"
"206","ANX",0.00742860080709624,0.0145021331544189,"v_csf_CINGL"
"207","ANX",0.00165690523645118,0.540428927679002,"v_csf_CINGR"
"208","ANX",0.00173530764994952,0.195139507955881,"micro_Rd_ATRL"
"209","ANX",0.00164419652479458,0.1874828810691,"micro_Rd_ATRR"
"210","ANX",0.000983379646752864,0.420871743284587,"micro_Rd_CSTL"
"211","ANX",-3.15028869761592e-05,0.97924302457146,"micro_Rd_CSTR"
"212","ANX",0.000886256401651392,0.580755264947386,"micro_Rd_CGL"
"213","ANX",0.000155678875473874,0.918721757015306,"micro_Rd_CGR"
"214","ANX",0.00094299109766649,0.576571274842217,"micro_Rd_FMAJ"
"215","ANX",0.00261299685301315,0.173109153066574,"micro_Rd_FMIN"
"216","ANX",0.00146375023662492,0.349346337660624,"micro_Rd_IFOFL"
"217","ANX",0.000913883353520909,0.572707472429095,"micro_Rd_IFOFR"
"218","ANX",0.00147476901230141,0.338877360967083,"micro_Rd_ILFL"
"219","ANX",0.000302230005056125,0.838932831277507,"micro_Rd_ILFR"
"220","ANX",0.000939170718814668,0.58232123722846,"micro_Rd_SLFL"
"221","ANX",0.000400256795497903,0.810280781945365,"micro_Rd_SLFR"
"222","ANX",0.00155369970950294,0.283166806502309,"micro_Rd_UFL"
"223","ANX",0.000290784382421633,0.826159644579482,"micro_Rd_UFR"
"224","ANX",0.0017131166560634,0.256688478253947,"micro_Rd_SLFTL"
"225","ANX",0.000321733454399496,0.859388415442986,"micro_Rd_SLTFR"
"226","ANX",0.00213965505664366,0.141223343006493,"micro_Rd_Middlecerebellarpeduncle"
"227","ANX",-0.00546535798797084,0.183854340136068,"micro_Rd_Pontine"
"228","ANX",0.00396675688286788,0.175469201904502,"micro_Rd_GenuCC"
"229","ANX",0.00472360293538732,0.0798931194086856,"micro_Rd_BodyCC"
"230","ANX",0.00309684286225291,0.191017199560217,"micro_Rd_SpleniumCC"
"231","ANX",0.00292344004119065,0.208348892552529,"micro_Rd_Fornix"
"232","ANX",-0.00736871873624788,0.0814067039986827,"micro_Rd_CorticospinaltractR"
"233","ANX",-0.00280579151400108,0.492099776262833,"micro_Rd_CorticospinaltractL"
"234","ANX",-0.00123396487809475,0.650477836429515,"micro_Rd_MediallemniscusR"
"235","ANX",-0.00145045943685068,0.615874684260805,"micro_Rd_MediallemniscusL"
"236","ANX",0.00168072426669504,0.445612449696641,"micro_Rd_InferiorcerebellarpeduncleR"
"237","ANX",0.00246097632425492,0.278978793517431,"micro_Rd_InferiorcerebellarpeduncleL"
"238","ANX",0.00294880064556778,0.208687887640769,"micro_Rd_SuperiorcerebellarpeduncleR"
"239","ANX",0.0042754834922544,0.0500004201383222,"micro_Rd_SuperiorcerebellarpeduncleL"
"240","ANX",-0.000545979897605625,0.757912742802804,"micro_Rd_CerebralpeduncleR"
"241","ANX",0.0018248389692172,0.298174789884239,"micro_Rd_CerebralpeduncleL"
"242","ANX",0.000637948695715035,0.768553767736032,"micro_Rd_AnteriorlimbofinternalcapsuleR"
"243","ANX",0.00185205773797953,0.391044280199066,"micro_Rd_AnteriorlimbofinternalcapsuleL"
"244","ANX",0.000364087146588891,0.798260964078212,"micro_Rd_.PosteriorlimbofinternalcapsuleR"
"245","ANX",0.0022811190848794,0.127626748332418,"micro_Rd_PosteriorlimbofinternalcapsuleL"
"246","ANX",0.00145863246452333,0.424515336505323,"micro_Rd_RetrolenticularpartofinternalcapsuleR"
"247","ANX",0.00221732668303645,0.215326654087689,"micro_Rd_RetrolenticularpartofinternalcapsuleL"
"248","ANX",0.00346183985622059,0.100211804309544,"micro_Rd_AnteriorcoronaradiataR"
"249","ANX",0.00367017712127146,0.0865299115674649,"micro_Rd_AnteriorcoronaradiataL"
"250","ANX",0.00210469330367025,0.253715613797385,"micro_Rd_SuperiorcoronaradiataR"
"251","ANX",0.00283078225509267,0.161582309332919,"micro_Rd_SuperiorcoronaradiataL"
"252","ANX",0.00184009611717505,0.469378343125827,"micro_Rd_PosteriorcoronaradiataR"
"253","ANX",0.00206495668837591,0.413231391299328,"micro_Rd_PosteriorcoronaradiataL"
"254","ANX",0.00186861135792248,0.386635122733799,"micro_Rd_PosteriorthalamicradiationR"
"255","ANX",0.00351955683120901,0.132542622022104,"micro_Rd_PosteriorthalamicradiationL"
"256","ANX",0.00157407963191554,0.434702621268531,"micro_Rd_SagittalstratumR"
"257","ANX",0.0014767211729617,0.461746032265028,"micro_Rd_SagittalstratumL"
"258","ANX",0.000368955766369238,0.805852449638012,"micro_Rd_ExternalcapsuleR"
"259","ANX",0.00179780339394549,0.227493273635374,"micro_Rd_ExternalcapsuleL"
"260","ANX",0.000158829020666363,0.914050359152633,"micro_Rd_CingulumcingulategyrusR"
"261","ANX",-8.95501620204759e-05,0.954127772707551,"micro_Rd_CingulumcingulategyrusL"
"262","ANX",0.00134539499874088,0.323606938880738,"micro_Rd_CingulumhippocampusR"
"263","ANX",0.00123759914371224,0.365495729626422,"micro_Rd_CingulumhippocampusL"
"264","ANX",0.00237779855860279,0.200573229480192,"micro_Rd_Fornix_StriaterminalisR"
"265","ANX",0.000384714337266723,0.819296194165392,"micro_Rd_Fornix_StriaterminalisL"
"266","ANX",0.000413927522711109,0.834634383805081,"micro_Rd_SuperiorlongitudinalfasciculusR"
"267","ANX",0.00192055111679873,0.344621269550615,"micro_Rd_SuperiorlongitudinalfasciculusL"
"268","ANX",0.00284023983285488,0.234983807898666,"micro_Rd_SuperiorfrontooccipitalfasciculusR"
"269","ANX",0.0025719431581202,0.474377286490296,"micro_Rd_SuperiorfrontooccipitalfasciculusL"
"270","ANX",0.000321618869388224,0.820798134668854,"micro_Rd_UncinatefasciculusR"
"271","ANX",0.00165979056748417,0.246482042564071,"micro_Rd_UncinatefasciculusL"
"272","ANX",0.00309018237105861,0.493671884342233,"micro_Rd_TapetumR"
"273","ANX",0.00308464988243705,0.572385663326116,"micro_Rd_TapetumL"
"274","ANX",0.00119185315386703,0.381557898976817,"micro_Rd_Mean"
"275","ANX",0.00329347355683904,0.0291932285415101,"micro_Rd_CINGL"
"276","ANX",0.00149809617812019,0.314254879565432,"micro_Rd_CINGR"
"277","ANX",-0.000679037290812707,0.228469674152765,"micro_FA_ATRL"
"278","ANX",-0.000858132729459838,0.100425902176282,"micro_FA_ATRR"
"279","ANX",-0.000320424734420759,0.434150331318919,"micro_FA_CSTL"
"280","ANX",-0.000210326250998271,0.613018200509237,"micro_FA_CSTR"
"281","ANX",-0.000666732885329084,0.354707918957443,"micro_FA_CGL"
"282","ANX",-0.000439440957316775,0.504687440125703,"micro_FA_CGR"
"283","ANX",-0.000492934490909744,0.476288908835633,"micro_FA_FMAJ"
"284","ANX",-0.00121226192432337,0.153421088853305,"micro_FA_FMIN"
"285","ANX",-0.000782299438101752,0.252132324565509,"micro_FA_IFOFL"
"286","ANX",-0.000762642896051273,0.289899668521187,"micro_FA_IFOFR"
"287","ANX",-0.000778092298595624,0.263395685453702,"micro_FA_ILFL"
"288","ANX",-0.000711787288686394,0.287934026732431,"micro_FA_ILFR"
"289","ANX",-0.000600283504292152,0.355770513214795,"micro_FA_SLFL"
"290","ANX",-0.000628768006885797,0.33230037332119,"micro_FA_SLFR"
"291","ANX",-0.00067007639066008,0.343524476305669,"micro_FA_UFL"
"292","ANX",-0.000706209965889299,0.296584900222273,"micro_FA_UFR"
"293","ANX",-0.000972650582064435,0.141345643079872,"micro_FA_SLFTL"
"294","ANX",-0.00057681222874855,0.44022232820015,"micro_FA_SLTFR"
"295","ANX",-0.00031135021994619,0.448928371807522,"micro_FA_Middlecerebellarpeduncle"
"296","ANX",0.00160609285266068,0.288027751594585,"micro_FA_Pontine"
"297","ANX",-0.0016660083442186,0.15395374775467,"micro_FA_GenuCC"
"298","ANX",-0.0023375511487097,0.0598065649637708,"micro_FA_BodyCC"
"299","ANX",-0.00113199196915086,0.137329154004222,"micro_FA_SpleniumCC"
"300","ANX",-0.00620779593658011,0.278687054234832,"micro_FA_Fornix"
"301","ANX",0.00259875409018891,0.0993627092200266,"micro_FA_CorticospinaltractR"
"302","ANX",0.000792811023000793,0.627451745129806,"micro_FA_CorticospinaltractL"
"303","ANX",0.000375200236848173,0.657937422328298,"micro_FA_MediallemniscusR"
"304","ANX",0.000300677978389263,0.751227625236567,"micro_FA_MediallemniscusL"
"305","ANX",-7.2540777393127e-05,0.910481337130436,"micro_FA_InferiorcerebellarpeduncleR"
"306","ANX",-0.000753736172325514,0.283375980100919,"micro_FA_InferiorcerebellarpeduncleL"
"307","ANX",-0.00143119943060282,0.135770003314939,"micro_FA_SuperiorcerebellarpeduncleR"
"308","ANX",-0.00154820009967296,0.0588003233823508,"micro_FA_SuperiorcerebellarpeduncleL"
"309","ANX",-0.000328317759164476,0.514347014822875,"micro_FA_CerebralpeduncleR"
"310","ANX",-0.000578189577169472,0.23222970748258,"micro_FA_CerebralpeduncleL"
"311","ANX",-0.000567909259132006,0.352086098228769,"micro_FA_AnteriorlimbofinternalcapsuleR"
"312","ANX",-0.000573607108980429,0.351347941405969,"micro_FA_AnteriorlimbofinternalcapsuleL"
"313","ANX",-0.000306462311340408,0.396414903541494,"micro_FA_.PosteriorlimbofinternalcapsuleR"
"314","ANX",-0.00056945542036449,0.102958978139987,"micro_FA_PosteriorlimbofinternalcapsuleL"
"315","ANX",-0.00106058673658022,0.129954993051904,"micro_FA_RetrolenticularpartofinternalcapsuleR"
"316","ANX",-0.000670197099239569,0.295361896934965,"micro_FA_RetrolenticularpartofinternalcapsuleL"
"317","ANX",-0.00170602517217688,0.0600507073585719,"micro_FA_AnteriorcoronaradiataR"
"318","ANX",-0.00168732946294701,0.0730696714284929,"micro_FA_AnteriorcoronaradiataL"
"319","ANX",-0.000930706488032918,0.14783948528202,"micro_FA_SuperiorcoronaradiataR"
"320","ANX",-0.00107949522664322,0.11912989555519,"micro_FA_SuperiorcoronaradiataL"
"321","ANX",-0.00109112696408377,0.369431362881575,"micro_FA_PosteriorcoronaradiataR"
"322","ANX",-0.00119225331593617,0.307353026247569,"micro_FA_PosteriorcoronaradiataL"
"323","ANX",-0.000921068358828981,0.356429489974362,"micro_FA_PosteriorthalamicradiationR"
"324","ANX",-0.00164788222171014,0.117050035507214,"micro_FA_PosteriorthalamicradiationL"
"325","ANX",-0.000898917465382686,0.32907342864412,"micro_FA_SagittalstratumR"
"326","ANX",-0.000886844008923575,0.304560721135686,"micro_FA_SagittalstratumL"
"327","ANX",-0.000875412139339703,0.138692642647484,"micro_FA_ExternalcapsuleR"
