"","Outcome","Std.Beta","Std.Err","p","p.adj","Model"
"457","micro_ADC_SagittalstratumR",0.00918272648856732,0.0318653346703178,0.77323408680622,1,"WMTI"
"458","micro_ADC_SagittalstratumL",0.0192837933130677,0.0316659427215187,0.54258606384923,1,"WMTI"
"459","micro_ADC_ExternalcapsuleR",-0.00885027074903216,0.0314997130702009,0.778757283122538,1,"WMTI"
"460","micro_ADC_ExternalcapsuleL",0.0056808818474085,0.0323003250888067,0.860402297529321,1,"BRIA"
"461","micro_ADC_CingulumcingulategyrusR",-0.104189583548126,0.0317335624868829,0.00103787926983192,1,"BRIA"
"462","micro_ADC_CingulumcingulategyrusL",-0.0777383051362775,0.0321547639642451,0.0156810181987648,1,"BRIA"
"463","micro_ADC_CingulumhippocampusR",0.0185286929700117,0.0327609665241947,0.571726938164789,1,"BRIA"
"464","micro_ADC_CingulumhippocampusL",0.0662078400798503,0.0325307561817312,0.0419148094495173,1,"BRIA"
"465","micro_ADC_Fornix_StriaterminalisR",-0.0526641885219789,0.0296585104365473,0.0758859695123532,1,"BRIA"
"466","micro_ADC_Fornix_StriaterminalisL",-0.0593705753154087,0.0306013203462423,0.0524577259872801,1,"BRIA"
"467","micro_ADC_SuperiorlongitudinalfasciculusR",-0.0803460773425453,0.0319771231808662,0.0120343027578842,1,"BRIA"
"468","micro_ADC_SuperiorlongitudinalfasciculusL",-0.0669600216918789,0.033183800137638,0.0436918734474376,1,"BRIA"
"469","micro_ADC_SuperiorfrontooccipitalfasciculusR",-0.047963839921438,0.0308650468444918,0.120293042115403,1,"DKI"
"470","micro_ADC_SuperiorfrontooccipitalfasciculusL",-0.0346705974096,0.0313804381034013,0.269313706815659,1,"DKI"
"471","micro_ADC_UncinatefasciculusR",0.0543476406968516,0.0322747623150113,0.092304296480508,1,"DKI"
"472","micro_ADC_UncinatefasciculusL",0.0420943977855766,0.0322616782117636,0.192068116788842,1,"DTI"
"473","micro_ADC_TapetumR",-0.0222045636931538,0.0319869548243463,0.487622048393565,1,"DTI"
"474","micro_ADC_TapetumL",-0.00650950343252111,0.0329153989531486,0.843241677821008,1,"DTI"
"475","micro_ADC_CINGL",0.0384151857328144,0.0322481079946279,0.233653673702715,1,"DTI"
"476","micro_ADC_CINGR",-0.0131956678615061,0.0324540077654062,0.684333502690706,1,"SMT"
"477","Dax_intra_ATRL",-0.00238928928580505,0.0318256690780473,0.940160548631252,1,"SMT"
"478","Dax_intra_ATRR",-0.00560375087521029,0.0315409371029247,0.858997210333378,1,"SMT"
"479","Dax_intra_CSTL",-0.0292228749397588,0.0330679626515379,0.376916447867791,1,"SMT"
"480","Dax_intra_CSTR",-0.0267240313449408,0.0330101725466439,0.418250972737597,1,"SMTmc"
"481","Dax_intra_CGL",-0.0425308738568269,0.0332710621450533,0.201234119405072,1,"SMTmc"
"482","Dax_intra_CGR",-0.0617448016985025,0.0326715104293919,0.05886989213051,1,"SMTmc"
"483","Dax_intra_FMAJ",-0.0417901517836897,0.0336782593366207,0.214750209270087,1,"SMTmc"
"484","Dax_intra_FMIN",0.0261947626695933,0.0324635714669332,0.41978779952515,1,"WMTI"
"485","Dax_intra_IFOFL",0.00376495780764929,0.0324618104384162,0.907675033612356,1,"WMTI"
"486","Dax_intra_IFOFR",-0.0182311766926909,0.032959747439987,0.580210645569193,1,"WMTI"
"487","Dax_intra_ILFL",0.00359650041362956,0.0332825151129874,0.913955387934069,1,"BRIA"
"488","Dax_intra_ILFR",0.0100867473190945,0.0334018703625933,0.762686846330815,1,"BRIA"
"489","Dax_intra_SLFL",-0.0481885817161096,0.0331816157732451,0.146525383603657,1,"BRIA"
"490","Dax_intra_SLFR",-0.0598111057422804,0.032937604315788,0.069480751645605,1,"BRIA"
"491","Dax_intra_UFL",0.0372083286928407,0.0319421275559394,0.244164523718818,1,"BRIA"
"492","Dax_intra_UFR",0.0678638886644809,0.0324423360259585,0.0365368844517504,1,"BRIA"
"493","Dax_intra_SLFTL",-0.0395693835608737,0.0325252599658355,0.223860940409347,1,"BRIA"
"494","Dax_intra_SLTFR",-0.0410235800662865,0.0332637907377486,0.217567041208666,1,"BRIA"
"495","Dax_intra_Middlecerebellarpeduncle",0.0185895941460388,0.0321429295257534,0.563077121959048,1,"BRIA"
"496","Dax_intra_Pontine",-0.0324985740618907,0.0321431771645774,0.312070951006441,1,"DKI"
"497","Dax_intra_GenuCC",-0.0205095486186596,0.0324834282619357,0.527833662934471,1,"DKI"
"498","Dax_intra_BodyCC",-0.076327156654874,0.0336524630043315,0.0233874672229148,1,"DKI"
"499","Dax_intra_SpleniumCC",-0.0386979359685012,0.0334111977394869,0.246858274851002,1,"DTI"
"500","Dax_intra_Fornix",0.0277958912661144,0.0291971787494331,0.341167847264258,1,"DTI"
"501","Dax_intra_CorticospinaltractR",-0.0570670129427984,0.0329621982753499,0.0835034284317498,1,"DTI"
"502","Dax_intra_CorticospinaltractL",-0.0118979871001153,0.0327681485259107,0.716558716400082,1,"DTI"
"503","Dax_intra_MediallemniscusR",0.0249032573535499,0.0316819167534238,0.431906213390483,1,"SMT"
"504","Dax_intra_MediallemniscusL",0.014357621984465,0.0318022304168928,0.651686483918231,1,"SMT"
"505","Dax_intra_InferiorcerebellarpeduncleR",-0.0510578928086699,0.0309011260025272,0.0985789059269226,1,"SMT"
"506","Dax_intra_InferiorcerebellarpeduncleL",-0.0323157299037224,0.0303956339170222,0.287790882957783,1,"SMT"
"507","Dax_intra_SuperiorcerebellarpeduncleR",0.0179333552231537,0.0320054355039157,0.575301509993392,1,"SMTmc"
"508","Dax_intra_SuperiorcerebellarpeduncleL",0.0300719205618615,0.0319353972727149,0.346448586103307,1,"SMTmc"
"509","Dax_intra_CerebralpeduncleR",0.00396604321564767,0.0322640095176074,0.902174988643878,1,"SMTmc"
"510","Dax_intra_CerebralpeduncleL",0.0258630388091938,0.0327719082945994,0.430067223416928,1,"SMTmc"
"511","Dax_intra_AnteriorlimbofinternalcapsuleR",-0.0514378100697405,0.0313527520597749,0.100981008204884,1,"WMTI"
"512","Dax_intra_AnteriorlimbofinternalcapsuleL",-0.01923121229015,0.0316153475107444,0.543042784942794,1,"WMTI"
"513","Dax_intra_.PosteriorlimbofinternalcapsuleR",-0.0513959977640108,0.0319485730932702,0.107784417253855,1,"WMTI"
"514","Dax_intra_PosteriorlimbofinternalcapsuleL",-0.0273537762311751,0.0325947395779848,0.401419050661784,1,"BRIA"
"515","Dax_intra_RetrolenticularpartofinternalcapsuleR",-0.0377945012778203,0.0327307684587429,0.248300921358191,1,"BRIA"
"516","Dax_intra_RetrolenticularpartofinternalcapsuleL",-0.0295212063909923,0.0333848395945482,0.376620590160259,1,"BRIA"
"517","Dax_intra_AnteriorcoronaradiataR",-0.0309832813180811,0.032278391553634,0.337188818503857,1,"BRIA"
"518","Dax_intra_AnteriorcoronaradiataL",-0.0160416126945154,0.0321150371352381,0.617458385928765,1,"BRIA"
"519","Dax_intra_SuperiorcoronaradiataR",-0.0548889260176761,0.0322306690484601,0.0886662058295071,1,"BRIA"
"520","Dax_intra_SuperiorcoronaradiataL",-0.0465748907498829,0.0323270224803492,0.149756718436476,1,"BRIA"
"521","Dax_intra_PosteriorcoronaradiataR",-0.0575375342200306,0.0325358957793378,0.0770792998265817,1,"BRIA"
"522","Dax_intra_PosteriorcoronaradiataL",-0.0545716944859691,0.0338098838266565,0.106606144770612,1,"BRIA"
"523","Dax_intra_PosteriorthalamicradiationR",-0.0644909824747971,0.0340847259750013,0.0585723341797881,1,"DKI"
"524","Dax_intra_PosteriorthalamicradiationL",-0.0575129671247633,0.033591631217538,0.0869717781844422,1,"DKI"
"525","Dax_intra_SagittalstratumR",-0.027675073565198,0.0337253801619357,0.411937605584433,1,"DKI"
"526","Dax_intra_SagittalstratumL",-0.0187447174301967,0.0330472428360756,0.570613421955331,1,"DTI"
"527","Dax_intra_ExternalcapsuleR",-0.0233398082110946,0.031219060399245,0.454751109169035,1,"DTI"
"528","Dax_intra_ExternalcapsuleL",0.0073146011914714,0.0314907049762772,0.816337831868582,1,"DTI"
"529","Dax_intra_CingulumcingulategyrusR",-0.0727265805798571,0.0325024491732629,0.0253213608023546,1,"DTI"
"530","Dax_intra_CingulumcingulategyrusL",-0.0465336879411375,0.0327116762375213,0.154972014795574,1,"SMT"
"531","Dax_intra_CingulumhippocampusR",0.023066272799793,0.0326112470837115,0.479428652598163,1,"SMT"
"532","Dax_intra_CingulumhippocampusL",0.0840522143242309,0.0320279794226577,0.00872601914911976,1,"SMT"
"533","Dax_intra_Fornix_StriaterminalisR",-0.0564785241802342,0.0321221370019198,0.078808032636877,1,"SMT"
"534","Dax_intra_Fornix_StriaterminalisL",-0.0280641381973355,0.0323538520056131,0.385785512176897,1,"SMTmc"
"535","Dax_intra_SuperiorlongitudinalfasciculusR",-0.0801958738593838,0.0333668564969,0.0162968718650621,1,"SMTmc"
"536","Dax_intra_SuperiorlongitudinalfasciculusL",-0.0698830367976788,0.0336418623436878,0.0378560445132989,1,"SMTmc"
"537","Dax_intra_SuperiorfrontooccipitalfasciculusR",-0.0681950891659937,0.0315579376993505,0.0307769573617811,1,"SMTmc"
"538","Dax_intra_SuperiorfrontooccipitalfasciculusL",-0.0490842621795119,0.0310910721125722,0.11450376200563,1,"WMTI"
"539","Dax_intra_UncinatefasciculusR",0.0466924956985912,0.0320026213897993,0.144664391738893,1,"WMTI"
"540","Dax_intra_UncinatefasciculusL",0.0409407599382655,0.0322489152364129,0.20435321810206,1,"WMTI"
"541","Dax_intra_TapetumR",-0.0598321146683571,0.032629662027736,0.0667958325574364,1,"BRIA"
"542","Dax_intra_TapetumL",-0.00752936991399459,0.0331881064952065,0.820539900694462,1,"BRIA"
"543","Dax_intra_CINGL",0.0693738243293067,0.0324641351993698,0.032683930626089,1,"BRIA"
"544","Dax_intra_CINGR",-0.000372988775812698,0.0335393204704115,0.99112769161997,1,"BRIA"
"545","Dax_extra_ATRL",0.00889157774443026,0.030629770612584,0.771612791975094,1,"BRIA"
"546","Dax_extra_ATRR",-0.001738828280684,0.0296103893609038,0.953176181386488,1,"BRIA"
"547","Dax_extra_CSTL",-0.000861277742237658,0.0314494812544409,0.978153631167476,1,"BRIA"
"548","Dax_extra_CSTR",-0.0142911983930515,0.0310649642707571,0.645519193577316,1,"BRIA"
"549","Dax_extra_CGL",-0.0481624158916677,0.0326043996717987,0.139731812986892,1,"BRIA"
"550","Dax_extra_CGR",-0.0711461234630668,0.0318051968146145,0.0253631574651343,1,"DKI"
"551","Dax_extra_FMAJ",-0.0317670259728287,0.0328476126728299,0.333569474545983,1,"DKI"
"552","Dax_extra_FMIN",0.0363667847141898,0.0317387190641423,0.251960586619557,1,"DKI"
"553","Dax_extra_IFOFL",0.0137910997487056,0.0319456076467211,0.665985759365608,1,"DTI"
"554","Dax_extra_IFOFR",-0.0149368996178536,0.0322510536235871,0.643293414987853,1,"DTI"
"555","Dax_extra_ILFL",0.0149258091510924,0.032826177440557,0.649363156256829,1,"DTI"
"556","Dax_extra_ILFR",0.0239109783778141,0.0330143443798165,0.468962042602619,1,"DTI"
"557","Dax_extra_SLFL",-0.0363762734134288,0.0329365362523217,0.26948932018868,1,"SMT"
"558","Dax_extra_SLFR",-0.0529751785602491,0.0323031680472126,0.101118900082039,1,"SMT"
"559","Dax_extra_UFL",0.0521512320466158,0.0318265811998341,0.101399564753559,1,"SMT"
"560","Dax_extra_UFR",0.0773694490767323,0.0323059203976864,0.0166855584618136,1,"SMT"
"561","Dax_extra_SLFTL",-0.0316016355120042,0.032319765899252,0.328261263918259,1,"SMTmc"
"562","Dax_extra_SLTFR",-0.041148099473228,0.0328392455538595,0.210297285715834,1,"SMTmc"
"563","Dax_extra_Middlecerebellarpeduncle",0.0359524777832841,0.030264324130405,0.234948426047554,1,"SMTmc"
"564","Dax_extra_Pontine",-0.00361008259892787,0.0325563142608713,0.911713112904103,1,"SMTmc"
"565","Dax_extra_GenuCC",-0.00356491995873347,0.0313600303151316,0.909500967265611,1,"WMTI"
"566","Dax_extra_BodyCC",-0.0671787827719169,0.0322402737405501,0.0372678632363793,1,"WMTI"
"567","Dax_extra_SpleniumCC",-0.0337367798454461,0.0323537708026806,0.297148860839561,1,"WMTI"
"568","Dax_extra_Fornix",-0.0719864000206467,0.0333900633640627,0.0311660105832392,1,"BRIA"
"569","Dax_extra_CorticospinaltractR",-0.0345249143719446,0.0330103530776572,0.295700039115875,1,"BRIA"
"570","Dax_extra_CorticospinaltractL",0.00467900051996551,0.0328248396223762,0.886659514942629,1,"BRIA"
"571","Dax_extra_MediallemniscusR",0.046860965501664,0.031541707591125,0.137468442599088,1,"BRIA"
"572","Dax_extra_MediallemniscusL",0.0357672743977251,0.0317139908337378,0.259491528757191,1,"BRIA"
"573","Dax_extra_InferiorcerebellarpeduncleR",-0.0287081400847702,0.0302936868106621,0.343379106703604,1,"BRIA"
"574","Dax_extra_InferiorcerebellarpeduncleL",-0.00616633888775533,0.0293118698749345,0.833393293889505,1,"BRIA"
"575","Dax_extra_SuperiorcerebellarpeduncleR",0.0268500701962128,0.0318908432154119,0.399890754249288,1,"BRIA"
"576","Dax_extra_SuperiorcerebellarpeduncleL",0.0276507226027502,0.0313476112137966,0.37781114338442,1,"BRIA"
"577","Dax_extra_CerebralpeduncleR",0.0191200628292683,0.0305054364628811,0.530854449015307,1,"DKI"
"578","Dax_extra_CerebralpeduncleL",0.0886663877654651,0.031344488104598,0.00470392750209397,1,"DKI"
"579","Dax_extra_AnteriorlimbofinternalcapsuleR",-0.0481309887927879,0.0310522662891628,0.1212465957602,1,"DKI"
"580","Dax_extra_AnteriorlimbofinternalcapsuleL",-0.021369934461799,0.0314263711779287,0.49655664844564,1,"DTI"
"581","Dax_extra_.PosteriorlimbofinternalcapsuleR",-0.0337713969566678,0.0295552790655249,0.253274943986788,1,"DTI"
"582","Dax_extra_PosteriorlimbofinternalcapsuleL",0.0211619645105384,0.0308510729302464,0.49280474070939,1,"DTI"
"583","Dax_extra_RetrolenticularpartofinternalcapsuleR",-0.0428526787687832,0.0318767894584656,0.178945302110514,1,"DTI"
"584","Dax_extra_RetrolenticularpartofinternalcapsuleL",-0.0164133433827591,0.032622185830133,0.614906628236518,1,"SMT"
"585","Dax_extra_AnteriorcoronaradiataR",-0.0293162392880391,0.0319330409941476,0.358661861545713,1,"SMT"
"586","Dax_extra_AnteriorcoronaradiataL",-0.012652680640431,0.0317440515587824,0.690226820361372,1,"SMT"
"587","Dax_extra_SuperiorcoronaradiataR",-0.0457660350224646,0.0315612264124189,0.1471410986933,1,"SMT"
"588","Dax_extra_SuperiorcoronaradiataL",-0.024426830109073,0.0317093457452678,0.441160172049053,1,"SMTmc"
"589","Dax_extra_PosteriorcoronaradiataR",-0.0485634743385772,0.0322635869121877,0.132367104849121,1,"SMTmc"
"590","Dax_extra_PosteriorcoronaradiataL",-0.0449515219244189,0.0332596368217096,0.176619396312787,1,"SMTmc"
"591","Dax_extra_PosteriorthalamicradiationR",-0.0550472773326292,0.0334841734353725,0.100282412342566,1,"SMTmc"
"592","Dax_extra_PosteriorthalamicradiationL",-0.0480316986600895,0.0327478688478449,0.142555019130978,1,"WMTI"
"593","Dax_extra_SagittalstratumR",-0.0118709339397102,0.0328726156964096,0.718035493413848,1,"WMTI"
"594","Dax_extra_SagittalstratumL",0.000687912553393522,0.0324142196127031,0.983069522079256,1,"WMTI"
"595","Dax_extra_ExternalcapsuleR",-0.014975217570221,0.0311191931996267,0.630394019161273,1,"BRIA"
"596","Dax_extra_ExternalcapsuleL",0.0116283778425671,0.031577708132308,0.712715418138068,1,"BRIA"
"597","Dax_extra_CingulumcingulategyrusR",-0.0924615538396242,0.0318484068305786,0.00372092310750709,1,"BRIA"
"598","Dax_extra_CingulumcingulategyrusL",-0.0616565424015001,0.0320743449779016,0.0546623902467034,1,"BRIA"
"599","Dax_extra_CingulumhippocampusR",0.0299440452030824,0.032410038089225,0.355606285860543,1,"BRIA"
"600","Dax_extra_CingulumhippocampusL",0.0897671056134106,0.0318457839845711,0.00485204344109418,1,"BRIA"
"601","Dax_extra_Fornix_StriaterminalisR",-0.0689348083214247,0.0313089050272899,0.0277580644641837,1,"BRIA"
"602","Dax_extra_Fornix_StriaterminalisL",-0.0390031798661951,0.0316848068117603,0.218429480933179,1,"BRIA"
"603","Dax_extra_SuperiorlongitudinalfasciculusR",-0.0801031173756385,0.0325001974185335,0.0137663694247915,1,"BRIA"
"604","Dax_extra_SuperiorlongitudinalfasciculusL",-0.0641348641996181,0.033248398549059,0.0538263259258947,1,"DKI"
"605","Dax_extra_SuperiorfrontooccipitalfasciculusR",-0.0512693098683053,0.030706460694564,0.0950909399514236,1,"DKI"
"606","Dax_extra_SuperiorfrontooccipitalfasciculusL",-0.0249497351808263,0.0307113950538876,0.416630270048669,1,"DKI"
"607","Dax_extra_UncinatefasciculusR",0.0589793991007583,0.0319212794403899,0.0647516217904697,1,"DTI"
"608","Dax_extra_UncinatefasciculusL",0.0505998570721126,0.0320708864481625,0.114728869437149,1,"DTI"
"609","Dax_extra_TapetumR",-0.0525998179512598,0.032146504383916,0.101883536600489,1,"DTI"
"610","Dax_extra_TapetumL",0.00709848696694951,0.0324828803375764,0.827030011843595,1,"DTI"
"611","Dax_extra_CINGL",0.0819648388025402,0.0320170908988571,0.0105149756269375,1,"SMT"
"612","Dax_extra_CINGR",0.0100914806378256,0.033094104506619,0.760438380128238,1,"SMT"
"613","rk_ATRL",0.121019598600152,0.0332856420311807,0.000281545769295859,0.516918032427198,"SMT"
"614","rk_ATRR",0.0964775443866232,0.0334594849710415,0.00396100262996931,1,"SMT"
"615","rk_CSTL",0.136095851219599,0.0326744990668045,3.19798930476997e-05,0.0587150836355767,"SMTmc"
"616","rk_CSTR",0.107646827528107,0.0337315309682397,0.00143081134592018,1,"SMTmc"
"617","rk_CGL",0.0643823388316064,0.0329446656873525,0.0507498831731319,1,"SMTmc"
"618","rk_CGR",0.0511687673069922,0.0336402646056925,0.128341718960306,1,"SMTmc"
"619","rk_FMAJ",0.0565346905355445,0.0340656190813177,0.0970998317915414,1,"WMTI"
"620","rk_FMIN",0.0576979082535879,0.0332989943972738,0.0832431560863313,1,"WMTI"
"621","rk_IFOFL",0.0751399979957514,0.0326783670852765,0.0215479703216123,1,"WMTI"
"622","rk_IFOFR",0.072405763727183,0.0333319927553253,0.0299084833735846,1,"BRIA"
"623","rk_ILFL",0.0901540514044049,0.033358217170265,0.00691720644709478,1,"BRIA"
"624","rk_ILFR",0.097510471254576,0.0336159802993167,0.00374930396885762,1,"BRIA"
"625","rk_SLFL",0.0983573240244167,0.0331006132243431,0.00298436248424134,1,"BRIA"
"626","rk_SLFR",0.0856137429115698,0.0331387524285022,0.00981983344061474,1,"BRIA"
"627","rk_UFL",0.104957249931463,0.0324269281777724,0.00122202934626546,1,"BRIA"
"628","rk_UFR",0.0895444071004623,0.0329105999932829,0.00654870195601174,1,"BRIA"
"629","rk_SLFTL",0.055434610159728,0.0327092249338319,0.0902217500625561,1,"BRIA"
"630","rk_SLTFR",0.0679573247643761,0.0338129199777265,0.0445383538237869,1,"BRIA"
"631","rk_Middlecerebellarpeduncle",0.103808123660714,0.030953686616938,0.000807458990853817,1,"DKI"
"632","rk_Pontine",0.065360239842766,0.0323359156160246,0.0433386639273765,1,"DKI"
"633","rk_GenuCC",0.0652951042977904,0.034107794852222,0.055664561497989,1,"DKI"
"634","rk_BodyCC",0.0649781676854706,0.0337414769657495,0.0542144134434833,1,"DTI"
"635","rk_SpleniumCC",0.0662375285704728,0.0336705037843304,0.0492483658310171,1,"DTI"
"636","rk_Fornix",0.0459312176950943,0.0281692685596041,0.103078593498449,1,"DTI"
"637","rk_CorticospinaltractR",0.0343647283712881,0.0334202627026042,0.30390861388931,1,"DTI"
"638","rk_CorticospinaltractL",0.04483757063404,0.0334788107596581,0.18057847904436,1,"SMT"
"639","rk_MediallemniscusR",0.062005717003906,0.03133162223295,0.0479064000429187,1,"SMT"
"640","rk_MediallemniscusL",0.0664327816995618,0.0313451875543811,0.0341397077460468,1,"SMT"
"641","rk_InferiorcerebellarpeduncleR",0.0768188922106322,0.0307463516955497,0.0125265255309217,1,"SMT"
"642","rk_InferiorcerebellarpeduncleL",0.104346769435013,0.030952748340332,0.000758066510427885,1,"SMTmc"
"643","rk_SuperiorcerebellarpeduncleR",0.0353202882421639,0.0329030931335639,0.283148619595766,1,"SMTmc"
"644","rk_SuperiorcerebellarpeduncleL",0.0690011982955641,0.0321430759484091,0.0318979733270072,1,"SMTmc"
"645","rk_CerebralpeduncleR",0.0733816383828372,0.0302320455890728,0.0152715477737442,1,"SMTmc"
"646","rk_CerebralpeduncleL",0.102521642572507,0.0301969207939054,0.000695026728881577,1,"WMTI"
"647","rk_AnteriorlimbofinternalcapsuleR",0.0911495439567154,0.0327634037969636,0.00543503481592371,1,"WMTI"
"648","rk_AnteriorlimbofinternalcapsuleL",0.112867836143154,0.0328735139751294,0.000604054858286083,1,"WMTI"
"649","rk_.PosteriorlimbofinternalcapsuleR",0.0896608063314819,0.0336445213184588,0.00774104284807617,1,"BRIA"
"650","rk_PosteriorlimbofinternalcapsuleL",0.129835596997016,0.0327953398337209,7.70220036441311e-05,0.141412398690625,"BRIA"
"651","rk_RetrolenticularpartofinternalcapsuleR",0.0864148424179454,0.033398585456353,0.0097168278215972,1,"BRIA"
"652","rk_RetrolenticularpartofinternalcapsuleL",0.0821499789560225,0.0325039611956739,0.0115421894453223,1,"BRIA"
"653","rk_AnteriorcoronaradiataR",0.068546488344221,0.0332075575232153,0.0390798833303741,1,"BRIA"
"654","rk_AnteriorcoronaradiataL",0.0627439003180323,0.0327711642767264,0.0556294777728621,1,"BRIA"
"655","rk_SuperiorcoronaradiataR",0.10025608239543,0.0339855248013238,0.00320065451882087,1,"BRIA"
"656","rk_SuperiorcoronaradiataL",0.0989631102474902,0.0342223290572488,0.00385578378866401,1,"BRIA"
"657","rk_PosteriorcoronaradiataR",0.0697189145590767,0.0342577910219405,0.0419135161516413,1,"BRIA"
"658","rk_PosteriorcoronaradiataL",0.0717225239443282,0.0342118147338205,0.0361163264342942,1,"DKI"
"659","rk_PosteriorthalamicradiationR",0.035419506643291,0.0330588126124446,0.284063836254098,1,"DKI"
"660","rk_PosteriorthalamicradiationL",0.0281929000613258,0.032758231244697,0.389499780974826,1,"DKI"
"661","rk_SagittalstratumR",0.0723467864355136,0.0336139216676078,0.0314518768700773,1,"DTI"
"662","rk_SagittalstratumL",0.0922754208760939,0.0323108858034126,0.00432135597266485,1,"DTI"
"663","rk_ExternalcapsuleR",0.0849226535011307,0.0331408811233968,0.0104405082695258,1,"DTI"
"664","rk_ExternalcapsuleL",0.0854465007725621,0.033189428081179,0.0100851144620977,1,"DTI"
"665","rk_CingulumcingulategyrusR",0.0436371242619965,0.0335241608724826,0.193126019406324,1,"SMT"
"666","rk_CingulumcingulategyrusL",0.0486789582326456,0.0335082539328054,0.146389456216581,1,"SMT"
"667","rk_CingulumhippocampusR",0.0863511886850149,0.0312516123266119,0.00576070618805381,1,"SMT"
"668","rk_CingulumhippocampusL",0.11844527924527,0.0302251377962666,9.10077651113812e-05,0.167090256744496,"SMT"
"669","rk_Fornix_StriaterminalisR",0.0841548167404495,0.030697602068287,0.00615389553252024,1,"SMTmc"
"670","rk_Fornix_StriaterminalisL",0.108431519605249,0.030706613298186,0.000419902452161496,0.770940902168507,"SMTmc"
"671","rk_SuperiorlongitudinalfasciculusR",0.0909829873765376,0.0340841155063515,0.00763388261972055,1,"SMTmc"
"672","rk_SuperiorlongitudinalfasciculusL",0.103253943639045,0.0339016645429875,0.0023385713297544,1,"SMTmc"
"673","rk_SuperiorfrontooccipitalfasciculusR",0.129591548222422,0.0324068561501514,6.51759365848934e-05,0.119663019569864,"WMTI"
"674","rk_SuperiorfrontooccipitalfasciculusL",0.0984799730849714,0.032527414715887,0.0024859071201838,1,"WMTI"
"675","rk_UncinatefasciculusR",0.069476893766947,0.0326253252907149,0.0332908530342384,1,"WMTI"
"676","rk_UncinatefasciculusL",0.0802555529236621,0.0326546115202901,0.0140387217985745,1,"BRIA"
"677","rk_TapetumR",0.0321581178712009,0.0327664577905981,0.32645055590741,1,"BRIA"
"678","rk_TapetumL",0.00890850488030415,0.0341721539090338,0.794344943426392,1,"BRIA"
"679","rk_CINGL",0.123413922681378,0.0317061133139588,0.000101407116891741,0.186183466613236,"BRIA"
"680","rk_CINGR",0.110783126549968,0.0326246290899898,0.000693378657832076,1,"BRIA"
"681","ak_ATRL",-0.00899706763944448,0.0323312054408234,0.780817780266378,1,"BRIA"
"682","ak_ATRR",-0.0333750806755401,0.0315279724407277,0.289872224533501,1,"BRIA"
"683","ak_CSTL",0.00668887666002638,0.0337792317648228,0.843044647397649,1,"BRIA"
"684","ak_CSTR",-0.0032792989017664,0.0339259382112369,0.923002310728072,1,"BRIA"
"685","ak_CGL",0.0146957439513315,0.0346575203748413,0.671574295949252,1,"DKI"
"686","ak_CGR",0.00363104497995515,0.0343200982148104,0.915748304492007,1,"DKI"
"687","ak_FMAJ",0.0184755145662318,0.0349904170754829,0.597525595587808,1,"DKI"
"688","ak_FMIN",-0.0254636633249101,0.0331155675797963,0.441992446255442,1,"DTI"
"689","ak_IFOFL",0.0270883962612886,0.0337612634263619,0.422410962051475,1,"DTI"
"690","ak_IFOFR",0.0206154458382835,0.0332805350870309,0.535668299831904,1,"DTI"
"691","ak_ILFL",-0.00506715099560643,0.0340647555587992,0.881760142017536,1,"DTI"
"692","ak_ILFR",0.0176658011329575,0.0336369530366251,0.599488504785042,1,"SMT"
"693","ak_SLFL",0.0449620955806128,0.0333844189668139,0.178135160725101,1,"SMT"
"694","ak_SLFR",0.0467239934190798,0.0332377585128471,0.159890078346969,1,"SMT"
"695","ak_UFL",0.00383111650087701,0.0317002123884532,0.903814254773388,1,"SMT"
"696","ak_UFR",-0.0149767967778422,0.0313645121030455,0.633035107461072,1,"SMTmc"
"697","ak_SLFTL",0.0370893383543859,0.0337904965258285,0.272454437723645,1,"SMTmc"
"698","ak_SLTFR",0.0170487792243216,0.03337282209625,0.609486799302695,1,"SMTmc"
"699","ak_Middlecerebellarpeduncle",-0.0105458397359799,0.0325721277278668,0.746135618120012,1,"SMTmc"
"700","ak_Pontine",0.00699807058645528,0.033443300842278,0.834265798262887,1,"WMTI"
"701","ak_GenuCC",-0.00293842413781042,0.0324600946939908,0.927876689873688,1,"WMTI"
"702","ak_BodyCC",0.0254534671583023,0.0345916923764647,0.461891800401287,1,"WMTI"
"703","ak_SpleniumCC",4.79111725887229e-05,0.0339269544046702,0.998873331246245,1,"BRIA"
"704","ak_Fornix",0.017763939342113,0.0291942116042582,0.54291542549428,1,"BRIA"
"705","ak_CorticospinaltractR",-0.0180376017112611,0.0332806914238858,0.587869625047322,1,"BRIA"
"706","ak_CorticospinaltractL",-0.0255626184985098,0.0334163408530405,0.444347114305928,1,"BRIA"
"707","ak_MediallemniscusR",-0.0445979936501834,0.0317501556010964,0.160228110770379,1,"BRIA"
"708","ak_MediallemniscusL",-0.0287711819799702,0.032096942743697,0.370119981334641,1,"BRIA"
"709","ak_InferiorcerebellarpeduncleR",0.00196047199601848,0.0312374225963156,0.949961530246685,1,"BRIA"
"710","ak_InferiorcerebellarpeduncleL",-0.00740281102227058,0.0315179366863631,0.814320983332672,1,"BRIA"
"711","ak_SuperiorcerebellarpeduncleR",-0.0497826665211738,0.030561856404252,0.103436538127226,1,"BRIA"
"712","ak_SuperiorcerebellarpeduncleL",-0.0429585599203597,0.0307703534914753,0.162787668477798,1,"DKI"
"713","ak_CerebralpeduncleR",-0.0370379705330378,0.032933971040865,0.260842862607568,1,"DKI"
